status,ticker,company_name,source_path,target_path,mapping_source_level,chain_code,chain_name,position,subcategory,choice_count,note
moved,2332,友訊,Pilot_Reports/2332_友訊.md,Pilot_Reports/2332_友訊.md,map,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,2345,智邦,Pilot_Reports/2345_智邦.md,Pilot_Reports/2345_智邦.md,map,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,2419,仲琦,Pilot_Reports/2419_仲琦.md,Pilot_Reports/2419_仲琦.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,2444,兆勁,Pilot_Reports/2444_兆勁.md,Pilot_Reports/2444_兆勁.md,raw_member,F000,電腦及週邊設備,上游,其他電腦及週邊設備之零組件,1,
moved,2485,兆赫,Pilot_Reports/2485_兆赫.md,Pilot_Reports/2485_兆赫.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),4,
moved,3025,星通,Pilot_Reports/3025_星通.md,Pilot_Reports/3025_星通.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,3047,訊舟,Pilot_Reports/3047_訊舟.md,Pilot_Reports/3047_訊舟.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,3062,建漢,Pilot_Reports/3062_建漢.md,Pilot_Reports/3062_建漢.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2,
moved,3138,耀登,Pilot_Reports/3138_耀登.md,Pilot_Reports/3138_耀登.md,raw_member,I000,通信網路,上游,其他零組件,1,
moved,3163,波若威,Pilot_Reports/3163_波若威.md,Pilot_Reports/3163_波若威.md,raw_member,I000,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備),1,
moved,3209,全科,Pilot_Reports/3209_全科.md,Pilot_Reports/3209_全科.md,raw_member,D000,半導體,下游,IC通路,1,
moved,3221,台嘉碩,Pilot_Reports/3221_台嘉碩.md,Pilot_Reports/3221_台嘉碩.md,raw_member,J000,被動元件,中游,濾波器、振盪器,2,
moved,3363,上詮,Pilot_Reports/3363_上詮.md,Pilot_Reports/3363_上詮.md,raw_member,I000,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備),1,
moved,3380,明泰,Pilot_Reports/3380_明泰.md,Pilot_Reports/3380_明泰.md,raw_member,5400,雲端運算,上游,電腦設備,3,
moved,3419,譁裕,Pilot_Reports/3419_譁裕.md,Pilot_Reports/3419_譁裕.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),4,
moved,3447,展達,Pilot_Reports/3447_展達.md,Pilot_Reports/3447_展達.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,3466,德晉,Pilot_Reports/3466_德晉.md,Pilot_Reports/3466_德晉.md,raw_member,I000,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星/微波通訊設備、數位機上盒),1,
moved,3491,昇達科,Pilot_Reports/3491_昇達科.md,Pilot_Reports/3491_昇達科.md,raw_member,4100,太空衛星科技,上游,零組件/材料,3,
moved,3558,神準,Pilot_Reports/3558_神準.md,Pilot_Reports/3558_神準.md,map,I000,通信網路,下游,有線通訊設備(如電話機、傳真機),2,
moved,3577,泓格,Pilot_Reports/3577_泓格.md,Pilot_Reports/3577_泓格.md,raw_member,F000,電腦及週邊設備,上游,輸出入模組/介面卡,2,
moved,3596,智易,Pilot_Reports/3596_智易.md,Pilot_Reports/3596_智易.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,3664,安瑞-KY,Pilot_Reports/3664_安瑞-KY.md,Pilot_Reports/3664_安瑞-KY.md,raw_member,5500,資通訊安全,上游,網路基礎設施,2,
moved,3672,康聯訊,Pilot_Reports/3672_康聯訊.md,Pilot_Reports/3672_康聯訊.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,3694,海華,Pilot_Reports/3694_海華.md,Pilot_Reports/3694_海華.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,3704,合勤控,Pilot_Reports/3704_合勤控.md,Pilot_Reports/3704_合勤控.md,raw_member,5500,資通訊安全,上游,網路基礎設施,7,
moved,4903,聯光通,Pilot_Reports/4903_聯光通.md,Pilot_Reports/4903_聯光通.md,raw_member,I000,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備),1,
moved,4905,台聯電,Pilot_Reports/4905_台聯電.md,Pilot_Reports/4905_台聯電.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2,
moved,4906,正文,Pilot_Reports/4906_正文.md,Pilot_Reports/4906_正文.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,4908,前鼎,Pilot_Reports/4908_前鼎.md,Pilot_Reports/4908_前鼎.md,raw_member,I000,通信網路,上游,主/被動元件,1,
moved,4980,佐臻,Pilot_Reports/4980_佐臻.md,Pilot_Reports/4980_佐臻.md,raw_member,5700,體驗科技,上游,近眼顯示,7,
moved,5348,正能量智能,Pilot_Reports/5348_正能量智能.md,Pilot_Reports/5348_正能量智能.md,raw_member,5800,運動科技,上游,裝置/器材零組件,9,
moved,5353,台林,Pilot_Reports/5353_台林.md,Pilot_Reports/5353_台林.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),4,
moved,5388,中磊,Pilot_Reports/5388_中磊.md,Pilot_Reports/5388_中磊.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,6134,萬旭,Pilot_Reports/6134_萬旭.md,Pilot_Reports/6134_萬旭.md,raw_member,F000,電腦及週邊設備,上游,連接線,1,
moved,6142,友勁,Pilot_Reports/6142_友勁.md,Pilot_Reports/6142_友勁.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,6143,振曜,Pilot_Reports/6143_振曜.md,Pilot_Reports/6143_振曜.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),6,
moved,6148,驊宏資,Pilot_Reports/6148_驊宏資.md,Pilot_Reports/6148_驊宏資.md,raw_member,5400,雲端運算,下游,系統整合,3,
moved,6152,百一,Pilot_Reports/6152_百一.md,Pilot_Reports/6152_百一.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2,
moved,6190,萬泰科,Pilot_Reports/6190_萬泰科.md,Pilot_Reports/6190_萬泰科.md,raw_member,I000,通信網路,上游,線材,1,
moved,6216,居易,Pilot_Reports/6216_居易.md,Pilot_Reports/6216_居易.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,6220,岳豐,Pilot_Reports/6220_岳豐.md,Pilot_Reports/6220_岳豐.md,raw_member,R300,電子商務,上游,自有產品(服務)銷售,5,
moved,6241,易通展,Pilot_Reports/6241_易通展.md,Pilot_Reports/6241_易通展.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,6245,立端,Pilot_Reports/6245_立端.md,Pilot_Reports/6245_立端.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3,
moved,6263,普萊德,Pilot_Reports/6263_普萊德.md,Pilot_Reports/6263_普萊德.md,raw_member,5300,人工智慧,上游,智慧設備,17,
moved,6285,啟碁,Pilot_Reports/6285_啟碁.md,Pilot_Reports/6285_啟碁.md,map,I000,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星/微波通訊設備、數位機上盒),3,
moved,6416,瑞祺電通,Pilot_Reports/6416_瑞祺電通.md,Pilot_Reports/6416_瑞祺電通.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,6417,韋僑,Pilot_Reports/6417_韋僑.md,Pilot_Reports/6417_韋僑.md,raw_member,I000,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星/微波通訊設備、數位機上盒),1,
moved,6426,統新,Pilot_Reports/6426_統新.md,Pilot_Reports/6426_統新.md,raw_member,I000,通信網路,上游,其他零組件,1,
moved,6465,威潤,Pilot_Reports/6465_威潤.md,Pilot_Reports/6465_威潤.md,raw_member,I000,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星/微波通訊設備、數位機上盒),1,
moved,6470,宇智,Pilot_Reports/6470_宇智.md,Pilot_Reports/6470_宇智.md,raw_member,I000,通信網路,上游,網路IC,13,
moved,6530,創威,Pilot_Reports/6530_創威.md,Pilot_Reports/6530_創威.md,raw_member,5500,資通訊安全,上游,網路基礎設施,2,
moved,6546,正基,Pilot_Reports/6546_正基.md,Pilot_Reports/6546_正基.md,raw_member,I000,通信網路,上游,其他零組件,1,
moved,6638,沅聖,Pilot_Reports/6638_沅聖.md,Pilot_Reports/6638_沅聖.md,raw_member,F000,電腦及週邊設備,上游,其他電腦及週邊設備之零組件,1,
moved,6674,鋐寶科技,Pilot_Reports/6674_鋐寶科技.md,Pilot_Reports/6674_鋐寶科技.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,6708,天擎,Pilot_Reports/6708_天擎.md,Pilot_Reports/6708_天擎.md,raw_member,D000,半導體,上游,IC設計,2,
moved,6820,連訊,Pilot_Reports/6820_連訊.md,Pilot_Reports/6820_連訊.md,raw_member,I000,通信網路,上游,主/被動元件,1,
moved,6858,愛比科技,Pilot_Reports/6858_愛比科技.md,Pilot_Reports/6858_愛比科技.md,raw_member,X000,其他,上游,其他電子產品及電子服務產業,1,
moved,7812,稜研科技,Pilot_Reports/7812_稜研科技.md,Pilot_Reports/7812_稜研科技.md,raw_member,I000,通信網路,上游,主/被動元件,1,
moved,8011,台通,Pilot_Reports/8011_台通.md,Pilot_Reports/8011_台通.md,raw_member,I000,通信網路,上游,主/被動元件,3,
moved,8034,榮群,Pilot_Reports/8034_榮群.md,Pilot_Reports/8034_榮群.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),4,
moved,8045,達運光電,Pilot_Reports/8045_達運光電.md,Pilot_Reports/8045_達運光電.md,map,I000,通信網路,下游,光通訊設備(如光纖電纜、光傳輸設備),1,
moved,8048,德勝,Pilot_Reports/8048_德勝.md,Pilot_Reports/8048_德勝.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),3,
moved,8059,凱碩,Pilot_Reports/8059_凱碩.md,Pilot_Reports/8059_凱碩.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,8089,康全電訊,Pilot_Reports/8089_康全電訊.md,Pilot_Reports/8089_康全電訊.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),2,
moved,8097,常珵,Pilot_Reports/8097_常珵.md,Pilot_Reports/8097_常珵.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,8101,華冠,Pilot_Reports/8101_華冠.md,Pilot_Reports/8101_華冠.md,raw_member,I000,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星/微波通訊設備、數位機上盒),2,
moved,8176,智捷,Pilot_Reports/8176_智捷.md,Pilot_Reports/8176_智捷.md,raw_member,I000,通信網路,下游,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),1,
moved,1471,首利,Pilot_Reports/1471_首利.md,Pilot_Reports/1471_首利.md,raw_member,F000,電腦及週邊設備,上游,機殼,2,
moved,2301,光寶科,Pilot_Reports/2301_光寶科.md,Pilot_Reports/2301_光寶科.md,map,C200,醫療器材,中游,醫療器材研發、設計、製造,22,
moved,2305,全友,Pilot_Reports/2305_全友.md,Pilot_Reports/2305_全友.md,raw_member,F000,電腦及週邊設備,下游,印表機、傳真機、掃瞄器、多功能事務機、投影機,1,
moved,2312,金寶,Pilot_Reports/2312_金寶.md,Pilot_Reports/2312_金寶.md,raw_member,I000,通信網路,下游,無線通訊設備(如行動電話、衛星定位系統、衛星/微波通訊設備、數位機上盒),5,
moved,2323,中環,Pilot_Reports/2323_中環.md,Pilot_Reports/2323_中環.md,raw_member,F000,電腦及週邊設備,下游,其他電腦及週邊設備,2,
moved,2324,仁寶,Pilot_Reports/2324_仁寶.md,Pilot_Reports/2324_仁寶.md,map,5800,運動科技,中游/下游,穿戴式裝置,9,
moved,2331,精英,Pilot_Reports/2331_精英.md,Pilot_Reports/2331_精英.md,raw_member,F000,電腦及週邊設備,上游,主機板,4,
moved,2349,錸德,Pilot_Reports/2349_錸德.md,Pilot_Reports/2349_錸德.md,raw_member,F000,電腦及週邊設備,上游,光碟片,1,
moved,2352,佳世達,Pilot_Reports/2352_佳世達.md,Pilot_Reports/2352_佳世達.md,raw_member,C200,醫療器材,中游,醫療器材研發、設計、製造,33,
moved,2353,宏碁,Pilot_Reports/2353_宏碁.md,Pilot_Reports/2353_宏碁.md,map,F000,電腦及週邊設備,下游,其他電腦及週邊設備,5,
moved,2356,英業達,Pilot_Reports/2356_英業達.md,Pilot_Reports/2356_英業達.md,map,F000,電腦及週邊設備,下游,筆記型電腦,1,
moved,2357,華碩,Pilot_Reports/2357_華碩.md,Pilot_Reports/2357_華碩.md,map,5300,人工智慧,上游,智慧設備,10,
moved,2362,藍天,Pilot_Reports/2362_藍天.md,Pilot_Reports/2362_藍天.md,raw_member,F000,電腦及週邊設備,下游,筆記型電腦,1,
moved,2364,倫飛,Pilot_Reports/2364_倫飛.md,Pilot_Reports/2364_倫飛.md,raw_member,F000,電腦及週邊設備,下游,筆記型電腦,4,
moved,2365,昆盈,Pilot_Reports/2365_昆盈.md,Pilot_Reports/2365_昆盈.md,raw_member,F000,電腦及週邊設備,下游,其他電腦及週邊設備,1,
moved,2376,技嘉,Pilot_Reports/2376_技嘉.md,Pilot_Reports/2376_技嘉.md,map,F000,電腦及週邊設備,上游/下游,其他電腦及週邊設備,6,
moved,2377,微星,Pilot_Reports/2377_微星.md,Pilot_Reports/2377_微星.md,map,F000,電腦及週邊設備,上游/下游,其他電腦及週邊設備,5,
moved,2380,虹光,Pilot_Reports/2380_虹光.md,Pilot_Reports/2380_虹光.md,raw_member,F000,電腦及週邊設備,下游,印表機、傳真機、掃瞄器、多功能事務機、投影機,1,
moved,2382,廣達,Pilot_Reports/2382_廣達.md,Pilot_Reports/2382_廣達.md,map,5800,運動科技,中游,穿戴式裝置,4,
moved,2385,群光,Pilot_Reports/2385_群光.md,Pilot_Reports/2385_群光.md,raw_member,F000,電腦及週邊設備,上游,電源供應器,2,
moved,2387,精元,Pilot_Reports/2387_精元.md,Pilot_Reports/2387_精元.md,raw_member,F000,電腦及週邊設備,上游,其他電腦及週邊設備之零組件,1,
moved,2395,研華,Pilot_Reports/2395_研華.md,Pilot_Reports/2395_研華.md,map,5800,運動科技,上游,軟體開發,4,
moved,2397,友通,Pilot_Reports/2397_友通.md,Pilot_Reports/2397_友通.md,raw_member,5500,資通訊安全,上游,網路基礎設施,6,
moved,2399,映泰,Pilot_Reports/2399_映泰.md,Pilot_Reports/2399_映泰.md,raw_member,5100,區塊鏈,上游,元件裝置,2,
moved,2405,輔信,Pilot_Reports/2405_輔信.md,Pilot_Reports/2405_輔信.md,map,F000,電腦及週邊設備,下游,桌上型電腦,3,
moved,2414,精技,Pilot_Reports/2414_精技.md,Pilot_Reports/2414_精技.md,raw_member,X000,其他,上游,其他電子產品及電子服務產業,1,
moved,2417,圓剛,Pilot_Reports/2417_圓剛.md,Pilot_Reports/2417_圓剛.md,raw_member,F000,電腦及週邊設備,上游,顯示卡,5,
moved,2425,承啟,Pilot_Reports/2425_承啟.md,Pilot_Reports/2425_承啟.md,raw_member,F000,電腦及週邊設備,上游,主機板,4,
moved,2451,創見,Pilot_Reports/2451_創見.md,Pilot_Reports/2451_創見.md,map,D000,半導體,下游,IC模組,3,
moved,2465,麗臺,Pilot_Reports/2465_麗臺.md,Pilot_Reports/2465_麗臺.md,raw_member,C200,醫療器材,中游,醫療器材研發、設計、製造,4,
moved,2480,敦陽科,Pilot_Reports/2480_敦陽科.md,Pilot_Reports/2480_敦陽科.md,map,5200,金融科技,上游,數位身分,27,
moved,2495,普安,Pilot_Reports/2495_普安.md,Pilot_Reports/2495_普安.md,raw_member,5300,人工智慧,上游,系統整合,12,
moved,3005,神基,Pilot_Reports/3005_神基.md,Pilot_Reports/3005_神基.md,raw_member,F000,電腦及週邊設備,上游,機殼,4,
moved,3013,晟銘電,Pilot_Reports/3013_晟銘電.md,Pilot_Reports/3013_晟銘電.md,raw_member,F000,電腦及週邊設備,上游,機殼,1,
moved,3021,鴻名,Pilot_Reports/3021_鴻名.md,Pilot_Reports/3021_鴻名.md,raw_member,K000,連接器,下游,連接器設計、組裝及製造,2,
moved,3022,威強電,Pilot_Reports/3022_威強電.md,Pilot_Reports/3022_威強電.md,map,F000,電腦及週邊設備,上游/下游,其他電腦及週邊設備,4,
moved,3029,零壹,Pilot_Reports/3029_零壹.md,Pilot_Reports/3029_零壹.md,map,5300,人工智慧,上游,系統整合,22,
moved,3032,偉訓,Pilot_Reports/3032_偉訓.md,Pilot_Reports/3032_偉訓.md,raw_member,F000,電腦及週邊設備,上游,機殼,2,
moved,3046,建碁,Pilot_Reports/3046_建碁.md,Pilot_Reports/3046_建碁.md,raw_member,F000,電腦及週邊設備,下游,其他電腦及週邊設備,2,
moved,3046,建��,Pilot_Reports/3046_建��.md,Pilot_Reports/3046_建��.md,raw_member,F000,電腦及週邊設備,下游,其他電腦及週邊設備,2,
moved,3057,喬鼎,Pilot_Reports/3057_喬鼎.md,Pilot_Reports/3057_喬鼎.md,raw_member,5400,雲端運算,上游,電腦設備,24,
moved,3088,艾訊,Pilot_Reports/3088_艾訊.md,Pilot_Reports/3088_艾訊.md,raw_member,F000,電腦及週邊設備,下游,工業電腦,4,
moved,3097,拍檔,Pilot_Reports/3097_拍檔.md,Pilot_Reports/3097_拍檔.md,raw_member,5600,大數據,上游,系統整合,4,
moved,3213,茂訊,Pilot_Reports/3213_茂訊.md,Pilot_Reports/3213_茂訊.md,raw_member,F000,電腦及週邊設備,下游,筆記型電腦,4,
moved,3231,緯創,Pilot_Reports/3231_緯創.md,Pilot_Reports/3231_緯創.md,map,F000,電腦及週邊設備,下游,桌上型電腦,3,
moved,3272,東碩,Pilot_Reports/3272_東碩.md,Pilot_Reports/3272_東碩.md,raw_member,F000,電腦及週邊設備,上游,輸出入模組/介面卡,5,
moved,3324,雙鴻,Pilot_Reports/3324_雙鴻.md,Pilot_Reports/3324_雙鴻.md,raw_member,F000,電腦及週邊設備,上游,散熱片、風扇馬達、散熱模組,1,
moved,3349,寶德,Pilot_Reports/3349_寶德.md,Pilot_Reports/3349_寶德.md,raw_member,F000,電腦及週邊設備,下游,伺服器,2,
moved,3406,玉晶光,Pilot_Reports/3406_玉晶光.md,Pilot_Reports/3406_玉晶光.md,raw_member,A200,LED照明產業,下游,燈具/應用,2,
moved,3434,哲固,Pilot_Reports/3434_哲固.md,Pilot_Reports/3434_哲固.md,raw_member,F000,電腦及週邊設備,下游,工業電腦,3,
moved,3479,安勤,Pilot_Reports/3479_安勤.md,Pilot_Reports/3479_安勤.md,raw_member,F000,電腦及週邊設備,下游,工業電腦,1,
moved,3494,誠研,Pilot_Reports/3494_誠研.md,Pilot_Reports/3494_誠研.md,raw_member,F000,電腦及週邊設備,下游,其他電腦及週邊設備,1,
moved,3515,華擎,Pilot_Reports/3515_華擎.md,Pilot_Reports/3515_華擎.md,raw_member,5100,區塊鏈,上游,元件裝置,5,
moved,3535,晶彩科,Pilot_Reports/3535_晶彩科.md,Pilot_Reports/3535_晶彩科.md,raw_member,D000,半導體,中游,生產製程及檢測設備,3,
moved,3564,其陽,Pilot_Reports/3564_其陽.md,Pilot_Reports/3564_其陽.md,raw_member,5500,資通訊安全,上游,網路基礎設施,3,
moved,3594,磐儀,Pilot_Reports/3594_磐儀.md,Pilot_Reports/3594_磐儀.md,raw_member,F000,電腦及週邊設備,下游,工業電腦,1,
moved,3611,鼎翰,Pilot_Reports/3611_鼎翰.md,Pilot_Reports/3611_鼎翰.md,raw_member,6000,自動化,上游,感測器,5,
